2019/1/3 16:17:00,2,10文山區,文山區興隆路1段13號,0,2,2,2,6,50,14,9,121.5391247,25.00432118
2019/1/3 16:20:00,2,09北投區,北投區中和街與復興四路口,0,1,2,2,6,50,4,1,121.4994427,25.1412724
2019/1/3 16:24:00,2,06松山區,松山區敦化北路與敦化北路4巷口,0,1,4,2,6,50,5,1,121.5487433,25.05010935
2019/1/3 17:10:00,2,01大同區,大同區民權西路與蘭州街口,0,1,2,2,7,50,4,1,121.5147047,25.062889
2019/1/3 17:17:00,2,04大安區,大安區基隆路2段268號與樂業街口,0,1,2,2,6,10,5,3,121.5500215,25.0223913
2019/1/3 17:37:00,2,05中正區,中正區泉州街40號與泉州街151巷口,0,2,2,2,6,50,3,2,121.5126175,25.02460546
2019/1/3 17:50:00,2,01大同區,大同區重慶北路1段與華陰街口,0,1,2,2,7,50,4,1,121.5134068,25.0504098
2019/1/3 17:57:00,2,12內湖區,內湖區舊宗路1段與新湖二路口口,0,2,2,2,6,50,4,1,121.5781031,25.0618416
2019/1/3 18:38:00,2,02萬華區,萬華區環河南路1段322號,0,1,2,2,6,50,14,9,121.4985643,25.04071353
2019/1/3 18:40:00,2,10文山區,文山區木新路2段224號,0,1,3,2,6,50,14,9,121.567183,24.983558
2019/1/3 19:05:00,2,02萬華區,萬華區和平西路3段與康定路口,0,1,2,2,8,50,4,1,121.5012805,25.0352744
2019/1/3 19:50:00,2,07信義區,信義區松仁路28號,0,1,2,2,6,0,17,20,121.5671353,25.04008016
2019/1/3 20:04:00,2,07信義區,信義區松仁路與松仁路95巷口口,0,2,2,2,6,50,14,9,121.5684782,25.03663574
2019/1/3 20:40:00,2,09北投區,北投區大業路527巷527巷,0,2,3,2,8,50,15,22,121.4845958,25.134354
2019/1/3 20:44:00,2,12內湖區,內湖區潭美街551號與安美街175巷口,0,1,2,2,6,40,3,1,121.6008406,25.06082677
2019/1/3 20:46:00,2,04大安區,大安區信義路3段與建國南路1段口,0,1,2,2,6,50,4,1,121.5380077,25.03364172
2019/1/3 21:41:00,2,09北投區,北投區中和街與珠海路口,0,1,2,2,8,50,4,1,121.5025527,25.13832197
2019/1/3 23:02:00,2,12內湖區,內湖區內湖路1段59號前,0,3,3,2,8,50,14,7,121.5597499,25.084975
2019/1/4 02:10:00,2,03中山區,中山區林森北路277號,0,1,2,2,8,50,14,9,121.5254725,25.05367528
2019/1/4 05:04:00,2,02萬華區,萬華區西園路2段與莒光路口,0,1,3,2,8,50,3,1,121.4968723,25.0311062
2019/1/4 07:05:00,2,07信義區,信義區東興路51號前,0,1,3,2,8,50,14,9,121.5661132,25.04762217
2019/1/4 07:20:00,2,03中山區,中山區北安路與崇實路口,0,1,2,2,8,50,4,2,121.5441198,25.0794444
2019/1/4 07:40:00,2,07信義區,信義區松壽路1號,0,1,2,2,8,50,14,9,121.5619977,25.03617189
2019/1/4 07:50:00,2,05中正區,中正區汀州路1段與西藏路口,0,2,2,2,8,50,4,2,121.50799,25.0294444
2019/1/4 07:50:00,2,07信義區,信義區忠孝東路5段與松信路口,0,2,2,2,7,50,4,2,121.5717962,25.04105778
2019/1/4 08:00:00,2,11南港區,南港區忠孝東路5段與中坡南路口,0,1,2,2,6,50,4,1,121.5818965,25.0442323
2019/1/4 08:24:00,2,08士林區,士林區故宮路與故宮路48巷口,0,1,2,2,8,50,4,4,121.5473702,25.09633055
2019/1/4 08:27:00,2,04大安區,大安區新生南路3段南往北台大正門口,0,1,2,2,8,50,14,9,121.533348,25.01683944
2019/1/4 08:45:00,2,09北投區,北投區懷德街75巷與裕民六路114巷24弄口,0,1,3,2,8,40,3,1,121.5183437,25.1137235
